Age,Balance,CreditScore,EstimatedSalary,Exited,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain,HasCrCard,IsActiveMember,NumOfProducts,Tenure
0.19387363753970338,0.42547403406959433,-0.1592818351684871,1.6246720996834514,0,0.0,1.0,1.0,0.0,0.0,1,0,0.8078849523234115,-0.35500829003456214
0.6688988846967682,0.5832815968428512,0.05822197130833619,0.6714560612363131,0,1.0,0.0,1.0,0.0,0.0,1,1,0.8078849523234115,-0.008996311443370902
-0.5661667579116003,-1.232204179800118,-0.23178310399409485,1.4594348757048097,0,0.0,1.0,1.0,0.0,0.0,0,0,0.8078849523234115,0.33701566714782033
0.5738938352653552,-1.232204179800118,-0.23178310399409485,1.6273896709636206,0,1.0,0.0,1.0,0.0,0.0,1,0,0.8078849523234115,1.0290396243302027
-1.1361970545000781,-1.232204179800118,1.1457410036924527,-0.6403847547735557,0,0.0,1.0,0.0,0.0,1.0,1,0,0.8078849523234115,1.0290396243302027
0.5738938352653552,-1.232204179800118,-0.490716206942694,0.8393223023226827,0,0.0,1.0,1.0,0.0,0.0,0,0,-0.9124833447877714,1.375051602921394
0.3838837364025293,0.7825936792003081,0.32751239837487933,1.617236674639723,0,1.0,0.0,1.0,0.0,0.0,1,1,-0.9124833447877714,-0.008996311443370902
-0.2811516096173614,0.6603210984311438,-1.4850193222653147,0.3287161658533143,1,0.0,1.0,0.0,1.0,0.0,1,0,2.528253249434594,1.375051602921394
-0.18614656018594847,0.8051574682374123,-0.7600066340092372,-0.7638857027378622,0,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-1.0470322472169444
-0.2811516096173614,1.1233640147453399,0.5035869083799267,-1.1545163891198995,0,0.0,1.0,0.0,1.0,0.0,1,1,-0.9124833447877714,0.33701566714782033
1.143924131853833,0.35730815211738326,1.1560983278103967,-0.2535084180317846,0,1.0,0.0,1.0,0.0,0.0,0,1,-0.9124833447877714,-0.7010202686257533
-1.231202103931491,0.45008332787126165,-0.6046467722400777,0.5664500862755512,0,1.0,0.0,0.0,1.0,0.0,1,0,0.8078849523234115,-0.35500829003456214
0.6688988846967682,-1.232204179800118,1.280386217225724,-1.135653308576009,0,0.0,1.0,0.0,0.0,1.0,1,1,0.8078849523234115,1.375051602921394
1.143924131853833,1.0769398456804302,0.49322958426198277,0.9891146368136863,1,1.0,0.0,1.0,0.0,0.0,1,0,4.248621546545777,0.33701566714782033
0.003863538676877457,-0.003177442584821965,-0.490716206942694,-0.9021053959757845,0,1.0,0.0,1.0,0.0,0.0,0,0,-0.9124833447877714,1.375051602921394
0.003863538676877457,-1.232204179800118,0.4000136672004871,-1.4804445353182767,0,0.0,1.0,1.0,0.0,0.0,0,0,0.8078849523234115,0.6830276457390115
-0.2811516096173614,-1.232204179800118,-0.08678056634287934,1.650341697011102,0,0.0,1.0,1.0,0.0,0.0,1,1,0.8078849523234115,-0.35500829003456214
0.09886858810829041,-0.023980691910264158,1.332172837815444,-0.8210298838501693,0,1.0,0.0,0.0,1.0,0.0,1,1,-0.9124833447877714,-1.0470322472169444
1.04891908242242,0.7077283969285638,-1.0189397369578364,0.3008483414215213,1,0.0,1.0,0.0,1.0,0.0,1,0,-0.9124833447877714,-0.35500829003456214
0.003863538676877457,0.7293257061766979,-0.791078606363069,-0.20341453813090032,0,1.0,0.0,1.0,0.0,0.0,1,0,0.8078849523234115,-1.0470322472169444
-0.18614656018594847,-0.029101898133447584,-0.37678564164531037,0.5484805346951612,1,1.0,0.0,1.0,0.0,0.0,0,1,4.248621546545777,1.0290396243302027
-1.1361970545000781,-1.232204179800118,-0.6460760687118535,-1.3910345128452006,0,1.0,0.0,1.0,0.0,0.0,1,0,-0.9124833447877714,1.0290396243302027
-0.6611718073430133,0.6300669350984048,-1.0085824128398924,-0.39717697104499167,0,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-0.7010202686257533
0.3838837364025293,-1.232204179800118,-1.422875377557651,0.9084815482790155,0,1.0,0.0,1.0,0.0,0.0,1,0,0.8078849523234115,1.375051602921394
-0.18614656018594847,1.730531048326278,1.021453114277125,0.5964074419057054,0,0.0,1.0,1.0,0.0,0.0,1,1,0.8078849523234115,1.7210635815125852
0.09886858810829041,0.9689792344614283,0.2342964813133836,-0.3199190119297781,0,1.0,0.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-0.008996311443370902
-0.47116170848018735,0.49648300274903995,0.5243015566158147,0.3333124746743068,0,1.0,0.0,0.0,0.0,1.0,1,1,-0.9124833447877714,0.33701566714782033
0.7639039341281811,0.7361221226883989,-0.7185773375374612,1.3903530712404546,1,1.0,0.0,1.0,0.0,0.0,0,0,-0.9124833447877714,-1.3930442258081357
0.28887868697111635,-1.232204179800118,1.3218155136975,0.1045075930043164,0,0.0,1.0,1.0,0.0,0.0,1,1,0.8078849523234115,0.33701566714782033
0.4788887858339423,0.7420937414739491,1.1043117072206767,0.6417162710533539,0,1.0,0.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-0.35500829003456214
-0.8511819062058392,-0.17254514103502563,0.33786972249282327,0.2605978655122526,0,0.0,1.0,1.0,0.0,0.0,1,1,-0.9124833447877714,-0.35500829003456214
1.5239443295794848,-1.232204179800118,0.5657308530875905,-1.4895501615085096,0,1.0,0.0,1.0,0.0,0.0,1,1,0.8078849523234115,1.0290396243302027
-0.5661667579116003,0.31014515512037205,-1.6610938322703621,0.141247156429717,0,0.0,1.0,0.0,1.0,0.0,0,0,0.8078849523234115,-0.008996311443370902
-0.7561768567744263,1.2939160791850752,0.8557359283900215,1.3511657663073842,0,0.0,1.0,0.0,1.0,0.0,0,0,0.8078849523234115,0.33701566714782033
-0.5661667579116003,-1.232204179800118,0.6382321219131983,1.5715328244287317,0,1.0,0.0,1.0,0.0,0.0,1,1,0.8078849523234115,0.33701566714782033
0.6688988846967682,-1.232204179800118,0.46215761190815086,0.6486778444567027,0,0.0,1.0,1.0,0.0,0.0,1,1,0.8078849523234115,-0.35500829003456214
-0.0911415107545355,0.8830965308550607,0.21358183307749568,-0.41863034795062043,0,1.0,0.0,1.0,0.0,0.0,0,1,-0.9124833447877714,0.33701566714782033
-0.47116170848018735,1.108001356632148,0.3689416948466552,-0.19692959453804693,0,0.0,1.0,1.0,0.0,0.0,1,1,0.8078849523234115,0.33701566714782033
-0.8511819062058392,-0.7167433828392252,-0.10749521457876728,0.7165483667505599,0,1.0,0.0,0.0,1.0,0.0,0,1,-0.9124833447877714,-0.008996311443370902
-0.18614656018594847,-1.232204179800118,-0.23178310399409485,1.2420031279464583,0,0.0,1.0,1.0,0.0,0.0,1,1,0.8078849523234115,-1.739056204399327
-0.9461869556372522,0.6658639888955309,-1.101798329901388,1.1105510571106738,0,1.0,0.0,1.0,0.0,0.0,1,1,-0.9124833447877714,-1.3930442258081357
-0.6611718073430133,0.49474359527725636,-1.122512978137276,0.4362419411091254,0,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,0.6830276457390115
-1.8012324005199687,0.057658593891492506,0.2653684536672155,-0.5479362823719335,0,0.0,1.0,1.0,0.0,0.0,0,0,-0.9124833447877714,-1.3930442258081357
-0.9461869556372522,0.9376366006822415,1.042167762513013,-0.5791325282381115,0,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-1.3930442258081357
-1.421212202794317,-1.232204179800118,-0.26285507634792676,1.402817852371979,0,1.0,0.0,1.0,0.0,0.0,1,1,0.8078849523234115,-1.3930442258081357
-0.18614656018594847,-1.232204179800118,1.92254031253825,0.19353006074623552,0,1.0,0.0,0.0,0.0,1.0,1,0,0.8078849523234115,1.7210635815125852
-0.8511819062058392,-1.232204179800118,0.32751239837487933,1.6482580694242368,0,1.0,0.0,1.0,0.0,0.0,1,1,0.8078849523234115,1.375051602921394
-0.18614656018594847,-0.11780111307447592,0.31715507425693534,-0.48706223424350525,0,1.0,0.0,1.0,0.0,0.0,1,1,-0.9124833447877714,0.6830276457390115
-0.47116170848018735,-1.232204179800118,0.1721525366057198,1.105225304998647,0,1.0,0.0,0.0,0.0,1.0,1,0,0.8078849523234115,-0.008996311443370902
-0.2811516096173614,0.020513879523959302,-0.35607099340942244,0.6382195966913295,0,1.0,0.0,0.0,1.0,0.0,1,0,-0.9124833447877714,1.7210635815125852
-0.47116170848018735,-1.232204179800118,-0.9671531163681164,0.4036911636758526,0,0.0,1.0,0.0,0.0,1.0,0,1,-0.9124833447877714,-0.7010202686257533
1.3339342307166588,0.35498488647260423,0.6589467701490862,-0.4806686229932094,1,0.0,1.0,0.0,1.0,0.0,1,1,-0.9124833447877714,-1.3930442258081357
0.19387363753970338,0.4750326586236945,1.3736021342872198,1.332953993020021,0,1.0,0.0,0.0,1.0,0.0,1,0,-0.9124833447877714,-0.008996311443370902
-1.326207153362904,1.2877196902117305,-0.05570859398904744,-0.12337875617113103,0,0.0,1.0,0.0,1.0,0.0,1,0,0.8078849523234115,-1.3930442258081357
-1.231202103931491,0.7142281616183399,1.1043117072206767,0.4667393035555423,0,0.0,1.0,0.0,1.0,0.0,1,1,0.8078849523234115,1.0290396243302027
0.3838837364025293,1.410102254683897,1.0835970589847888,-1.445503489771605,1,0.0,1.0,0.0,1.0,0.0,1,0,2.528253249434594,0.33701566714782033
-0.3761566590487744,0.43846555881282906,-0.6460760687118535,-0.09862213499779189,0,0.0,1.0,0.0,1.0,0.0,1,0,-0.9124833447877714,-0.7010202686257533
3.329040268776331,0.831676668264425,1.1250263554565647,-0.901759513796365,0,1.0,0.0,0.0,0.0,1.0,1,1,-0.9124833447877714,0.33701566714782033
-0.18614656018594847,-1.232204179800118,-1.433232701675595,0.9710811873206326,0,1.0,0.0,1.0,0.0,0.0,0,1,0.8078849523234115,-1.3930442258081357
1.2389291812852459,-1.232204179800118,-0.9464384681322285,0.5006772560547705,1,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-1.0470322472169444
-0.5661667579116003,0.21062575308358253,-0.801435930481013,0.6476271752460258,0,1.0,0.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-1.739056204399327
-0.2811516096173614,-1.232204179800118,-0.5632174757683018,0.4406750324358133,0,0.0,1.0,0.0,0.0,1.0,0,1,0.8078849523234115,-1.0470322472169444
-0.3761566590487744,0.8408422970333674,-0.7392919857733492,-1.5902909507989589,1,1.0,0.0,0.0,0.0,1.0,0,1,0.8078849523234115,-1.3930442258081357
-0.2811516096173614,0.08496432948305893,0.49322958426198277,-0.12031894905981946,0,0.0,1.0,1.0,0.0,0.0,1,1,0.8078849523234115,-1.0470322472169444
-1.611222301657143,-1.232204179800118,-0.20071113164026297,-1.2049771611117044,0,1.0,0.0,1.0,0.0,0.0,0,0,0.8078849523234115,-0.7010202686257533
0.9539140329910071,1.532812368874174,-0.6875053651836294,0.23757100250727625,0,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,1.0290396243302027
0.09886858810829041,0.4162291594011091,-1.3193021363782114,0.49526867974616534,1,1.0,0.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-1.0470322472169444
-0.18614656018594847,1.2522316153764583,0.12036591601599998,-0.8898453312546697,0,0.0,1.0,0.0,0.0,1.0,1,0,-0.9124833447877714,-0.35500829003456214
-0.9461869556372522,-1.232204179800118,-0.6046467722400777,-0.15595922529751646,0,0.0,1.0,1.0,0.0,0.0,1,1,0.8078849523234115,0.6830276457390115
-1.231202103931491,1.376088153580122,-0.02463662163521554,-0.03143521618805896,0,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,1.375051602921394
0.003863538676877457,0.6521629331891166,-0.5942894481221337,1.6973724707236622,0,1.0,0.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-1.739056204399327
0.4788887858339423,1.0610435985103162,-0.9360811440142845,-0.026347171256566396,0,1.0,0.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-0.008996311443370902
-1.1361970545000781,0.801130815984278,-0.1592818351684871,1.0718752827501792,0,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-0.7010202686257533
-0.0911415107545355,0.7456487605552589,0.3896563430825431,0.998150808751024,0,1.0,0.0,1.0,0.0,0.0,1,1,-0.9124833447877714,0.6830276457390115
-0.3761566590487744,0.11300473059584144,-0.045351269871103474,1.1126056875469554,0,0.0,1.0,1.0,0.0,0.0,0,1,-0.9124833447877714,0.33701566714782033
-0.7561768567744263,0.5389868211311117,-0.6357187445939095,0.8341491759313927,0,1.0,0.0,1.0,0.0,0.0,1,0,-0.9124833447877714,1.7210635815125852
0.09886858810829041,1.2258206380324579,-1.433232701675595,-1.3383404393515408,0,1.0,0.0,0.0,1.0,0.0,0,0,0.8078849523234115,1.0290396243302027
-0.0911415107545355,0.6762428003447473,1.0939543831027327,1.2082476664967132,1,0.0,1.0,0.0,0.0,1.0,1,0,-0.9124833447877714,0.33701566714782033
0.5738938352653552,1.1590141034196773,0.19286718484160775,1.2723223402341985,0,0.0,1.0,1.0,0.0,0.0,0,1,-0.9124833447877714,0.6830276457390115
-0.7561768567744263,-0.07086784913977584,-1.4746619981473708,0.514385615584389,0,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,1.0290396243302027
-0.9461869556372522,0.10365723648976632,-1.060369033429612,1.3341942723411029,0,0.0,1.0,1.0,0.0,0.0,0,1,-0.9124833447877714,-0.008996311443370902
0.19387363753970338,0.22990203798510653,-0.5321455034144699,0.26993616344968574,0,1.0,0.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-1.0470322472169444
2.8540150216192663,1.7094193003171607,1.1560983278103967,1.6810540203702307,0,1.0,0.0,0.0,0.0,1.0,1,1,-0.9124833447877714,1.375051602921394
-1.0411920050686652,-1.232204179800118,-0.3146416969376466,1.7316797462126623,0,0.0,1.0,1.0,0.0,0.0,1,1,0.8078849523234115,1.0290396243302027
-0.18614656018594847,0.25901153832444873,0.04786464719039222,-0.5897451380805449,0,0.0,1.0,1.0,0.0,0.0,1,0,0.8078849523234115,-0.008996311443370902
0.6688988846967682,-1.232204179800118,-0.37678564164531037,-0.4479640043897731,1,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-0.35500829003456214
0.28887868697111635,0.5100103578473654,-0.8221505787169009,-0.7747646696401499,1,1.0,0.0,1.0,0.0,0.0,1,0,2.528253249434594,-0.35500829003456214
3.61405541707057,-0.7916746233142256,1.7982524231229224,-1.6917709069758482,0,0.0,1.0,0.0,1.0,0.0,0,1,0.8078849523234115,-0.7010202686257533
-0.47116170848018735,0.7070351954234718,-0.6460760687118535,-0.2381998325154538,0,0.0,1.0,0.0,0.0,1.0,1,0,0.8078849523234115,0.33701566714782033
-0.18614656018594847,0.18242365831718726,0.2757257777851595,0.3085096664227924,0,0.0,1.0,1.0,0.0,0.0,0,1,-0.9124833447877714,-0.7010202686257533
-0.9461869556372522,-1.232204179800118,0.420728315436375,1.7269327216628865,0,1.0,0.0,1.0,0.0,0.0,0,0,0.8078849523234115,1.375051602921394
-0.47116170848018735,0.9378511249355492,-2.38610652052644,0.8558930452497571,1,1.0,0.0,0.0,1.0,0.0,0,0,-0.9124833447877714,-1.3930442258081357
-0.18614656018594847,-1.232204179800118,-1.060369033429612,0.3747929854023546,0,0.0,1.0,0.0,0.0,1.0,1,0,-0.9124833447877714,-0.35500829003456214
-0.7561768567744263,-1.232204179800118,-1.0292970610757803,1.4746316398739785,0,0.0,1.0,1.0,0.0,0.0,1,1,0.8078849523234115,-1.3930442258081357
2.2839847250307885,-1.232204179800118,-0.16963915928643106,-1.2051318704600293,1,0.0,1.0,0.0,0.0,1.0,1,0,0.8078849523234115,1.7210635815125852
1.143924131853833,-1.232204179800118,0.3896563430825431,-0.14853734383310258,1,1.0,0.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-0.008996311443370902
0.19387363753970338,1.2028953596192575,0.3689416948466552,0.5590330666088399,0,1.0,0.0,1.0,0.0,0.0,0,1,0.8078849523234115,0.6830276457390115
0.09886858810829041,0.29343323550950906,1.011095790159181,1.2386677610867838,0,0.0,1.0,1.0,0.0,0.0,0,0,-0.9124833447877714,-0.7010202686257533
-1.611222301657143,-1.232204179800118,0.06857929542628015,1.1847752544594121,1,1.0,0.0,0.0,0.0,1.0,0,1,2.528253249434594,0.33701566714782033
0.3838837364025293,0.8138914870161174,0.8764505766259095,-0.47070992494178726,0,0.0,1.0,1.0,0.0,0.0,1,1,-0.9124833447877714,1.375051602921394
0.19387363753970338,-1.232204179800118,0.700376066620862,-1.261795080871035,1,1.0,0.0,1.0,0.0,0.0,0,1,0.8078849523234115,-1.3930442258081357
1.8089594778737237,1.8143426323318663,-1.2882301640243794,1.581562018546843,0,0.0,1.0,0.0,1.0,0.0,1,1,0.8078849523234115,1.375051602921394
1.9039645273051367,1.2110431188340718,0.16179521248777584,1.5384750309493216,0,1.0,0.0,0.0,1.0,0.0,1,1,0.8078849523234115,1.0290396243302027
0.28887868697111635,1.2064028311608412,1.27002889310778,1.2424422524603902,0,1.0,0.0,0.0,1.0,0.0,1,0,0.8078849523234115,1.0290396243302027
0.003863538676877457,0.5245445361017007,-3.1111192087825175,0.40671468094002633,1,0.0,1.0,0.0,1.0,0.0,0,0,0.8078849523234115,-1.739056204399327
-0.7561768567744263,-0.31118976455701397,0.20322450895955171,1.4188576175356675,1,1.0,0.0,1.0,0.0,0.0,1,1,-0.9124833447877714,-1.0470322472169444
0.19387363753970338,0.23445187326794975,-0.4700015587068061,-1.2458497734912846,0,0.0,1.0,1.0,0.0,0.0,1,1,-0.9124833447877714,-0.008996311443370902
0.6688988846967682,0.6210983804755984,0.731448038974694,0.04813418046351698,0,0.0,1.0,1.0,0.0,0.0,0,0,0.8078849523234115,-1.3930442258081357
-0.18614656018594847,1.0243175266221862,0.9075225489797414,1.6522355408519305,0,0.0,1.0,0.0,1.0,0.0,1,0,0.8078849523234115,0.6830276457390115
2.949020071050679,-0.08247040938920507,-0.6046467722400777,0.08539690804885332,1,1.0,0.0,0.0,1.0,0.0,1,0,0.8078849523234115,-0.008996311443370902
-1.421212202794317,-1.232204179800118,-0.511430855178582,0.7723619780130214,0,0.0,1.0,0.0,0.0,1.0,0,0,0.8078849523234115,0.6830276457390115
-0.18614656018594847,0.8733271924150554,-0.20071113164026297,-0.8408561212460884,0,0.0,1.0,0.0,1.0,0.0,1,1,0.8078849523234115,1.375051602921394
-0.2811516096173614,1.2521237128788991,2.0675428501894655,1.2021990692476758,0,1.0,0.0,0.0,0.0,1.0,0,0,0.8078849523234115,-1.0470322472169444
-0.18614656018594847,0.772010429339544,-0.24214042811203884,-0.27076675806252465,0,0.0,1.0,1.0,0.0,0.0,0,1,-0.9124833447877714,-1.0470322472169444
2.6640049227564404,-1.232204179800118,1.2493142448718924,-0.8501001350352159,0,1.0,0.0,0.0,0.0,1.0,1,1,0.8078849523234115,1.0290396243302027
0.6688988846967682,0.7472200706643758,-0.16963915928643106,-0.8760524111721509,1,1.0,0.0,0.0,1.0,0.0,1,1,-0.9124833447877714,-0.008996311443370902
0.8589089835595941,-1.232204179800118,-0.1282098628146552,-1.6019549243945979,0,0.0,1.0,0.0,0.0,1.0,1,1,0.8078849523234115,-1.0470322472169444
-1.326207153362904,1.174875610468174,1.7153938301793707,-1.118349128738358,0,1.0,0.0,0.0,1.0,0.0,1,1,0.8078849523234115,-1.0470322472169444
-0.18614656018594847,0.7498443106346913,0.30679775013899135,-0.3195210390606869,1,1.0,0.0,1.0,0.0,0.0,1,0,-0.9124833447877714,1.7210635815125852
-0.0911415107545355,0.31842755231804615,-0.5839321240041897,-0.3935834080001783,0,1.0,0.0,0.0,0.0,1.0,1,0,-0.9124833447877714,0.6830276457390115
-0.5661667579116003,-1.232204179800118,-0.8325079028348449,0.4247608058342336,0,1.0,0.0,1.0,0.0,0.0,1,1,-0.9124833447877714,1.0290396243302027
-0.0911415107545355,1.4012729807330142,-2.002885528162513,1.0964850081786437,0,1.0,0.0,1.0,0.0,0.0,1,1,-0.9124833447877714,0.6830276457390115
-0.47116170848018735,-1.232204179800118,0.43108563955431894,1.6477321270941856,0,1.0,0.0,1.0,0.0,0.0,1,0,0.8078849523234115,0.6830276457390115
-0.5661667579116003,-0.0820476044989171,-0.8221505787169009,-1.2746003614773798,0,0.0,1.0,0.0,1.0,0.0,1,0,-0.9124833447877714,-0.7010202686257533
-0.6611718073430133,1.3370465004980774,0.9489518454515172,-1.2355151542960654,0,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,0.33701566714782033
-0.0911415107545355,0.8204802632617435,-0.7289346616554052,0.44754891984488165,1,1.0,0.0,0.0,1.0,0.0,1,0,-0.9124833447877714,-1.3930442258081357
0.28887868697111635,-1.232204179800118,-0.8635798751886768,1.1773530257237335,0,0.0,1.0,1.0,0.0,0.0,1,1,0.8078849523234115,-1.0470322472169444
0.003863538676877457,0.1842539984575373,-0.5217881792965259,-0.7213915071888042,0,1.0,0.0,0.0,1.0,0.0,1,0,0.8078849523234115,0.6830276457390115
-0.0911415107545355,1.057229069119595,0.11000859189805602,-1.4677031526245958,0,0.0,1.0,0.0,0.0,1.0,1,1,-0.9124833447877714,0.6830276457390115
1.3339342307166588,-1.232204179800118,0.6900187425029182,-0.044516403814031116,0,0.0,1.0,1.0,0.0,0.0,0,1,0.8078849523234115,0.33701566714782033
-0.5661667579116003,-0.10289311830411546,0.700376066620862,-0.20117168666927218,0,1.0,0.0,0.0,1.0,0.0,0,0,-0.9124833447877714,-0.35500829003456214
-0.0911415107545355,0.31747404003991037,0.6693040942670302,-1.660373070140641,0,0.0,1.0,0.0,0.0,1.0,1,1,0.8078849523234115,-1.0470322472169444
-1.421212202794317,0.34578339693295973,0.33786972249282327,1.524665962753005,0,1.0,0.0,0.0,0.0,1.0,1,0,-0.9124833447877714,1.0290396243302027
-1.0411920050686652,-1.232204179800118,0.44144296367226293,1.0134521015708011,0,1.0,0.0,1.0,0.0,0.0,1,1,0.8078849523234115,1.0290396243302027
0.28887868697111635,0.6352256030195539,0.006435350718616357,-0.9627549332317279,1,1.0,0.0,0.0,1.0,0.0,1,0,-0.9124833447877714,-1.3930442258081357
-1.1361970545000781,-0.24461440384108193,-1.3193021363782114,0.8140126516606632,0,0.0,1.0,0.0,1.0,0.0,1,0,0.8078849523234115,1.0290396243302027
1.143924131853833,0.7428966064965903,1.1871703001642284,0.26480592505955924,0,0.0,1.0,1.0,0.0,0.0,1,1,-0.9124833447877714,-0.7010202686257533
0.4788887858339423,1.2510725440376904,0.6796614183849742,0.585033613451537,0,1.0,0.0,1.0,0.0,0.0,0,0,-0.9124833447877714,0.33701566714782033
0.28887868697111635,-1.232204179800118,-0.8739371993066207,1.3981743146590178,1,1.0,0.0,1.0,0.0,0.0,1,0,-0.9124833447877714,0.33701566714782033
-1.0411920050686652,0.7214778006383354,-0.00392197339932761,0.8071413687860783,1,1.0,0.0,0.0,1.0,0.0,0,1,2.528253249434594,-0.008996311443370902
-0.0911415107545355,-1.232204179800118,0.8143066319182457,-0.9445561826167828,0,1.0,0.0,1.0,0.0,0.0,0,0,0.8078849523234115,0.6830276457390115
0.19387363753970338,0.21424592990451627,0.12036591601599998,-0.42183045265278096,1,1.0,0.0,0.0,0.0,1.0,1,0,-0.9124833447877714,-0.35500829003456214
0.7639039341281811,0.3562273661218001,2.0675428501894655,0.38134686234120707,0,1.0,0.0,0.0,1.0,0.0,1,1,0.8078849523234115,-0.35500829003456214
-1.0411920050686652,-1.232204179800118,0.7935919836823577,-1.398210873525629,0,0.0,1.0,1.0,0.0,0.0,0,1,0.8078849523234115,-0.008996311443370902
-0.0911415107545355,-1.232204179800118,-0.811793254598957,0.5720246582485766,0,1.0,0.0,1.0,0.0,0.0,1,1,0.8078849523234115,0.6830276457390115
0.5738938352653552,-1.232204179800118,-0.2835697245838147,1.673067302194144,1,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-1.739056204399327
-0.9461869556372522,-1.232204179800118,-0.7082200134195173,0.9719188056105522,0,0.0,1.0,1.0,0.0,0.0,0,0,0.8078849523234115,-0.35500829003456214
0.3838837364025293,0.04999335415389444,0.8971652248617974,-1.0463049267523779,1,0.0,1.0,1.0,0.0,0.0,1,0,-0.9124833447877714,-1.739056204399327
-1.706227351088556,-1.232204179800118,-2.0857441211060648,1.3120822954823925,0,1.0,0.0,1.0,0.0,0.0,0,0,0.8078849523234115,0.6830276457390115
1.5239443295794848,-0.010747747335694852,0.4000136672004871,-1.0038553555608052,1,1.0,0.0,0.0,1.0,0.0,1,0,-0.9124833447877714,-1.3930442258081357
-0.5661667579116003,-1.232204179800118,0.09965126778011205,-1.2243778175730065,0,0.0,1.0,0.0,0.0,1.0,1,0,-0.9124833447877714,-0.35500829003456214
-0.18614656018594847,-1.232204179800118,0.2342964813133836,1.4436090296400395,0,1.0,0.0,0.0,0.0,1.0,1,1,0.8078849523234115,1.0290396243302027
-0.9461869556372522,-1.232204179800118,0.12036591601599998,0.6481758638439004,0,1.0,0.0,1.0,0.0,0.0,1,0,0.8078849523234115,1.7210635815125852
-0.18614656018594847,-1.232204179800118,0.03750732307244826,-0.49809764685044017,0,1.0,0.0,1.0,0.0,0.0,0,1,-0.9124833447877714,-0.008996311443370902
